# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_900169565.1	1325564	1325564	Nitrospira japonica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/169/565/GCF_900169565.1_NSJP_Ch1	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira japonica	
GCF_000817975.1	1328314	353	Azotobacter chroococcum NCIMB 8003	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/817/975/GCF_000817975.1_ASM81797v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter chroococcum	strain=NCIMB 8003
GCF_001027025.1	1330330	1330330	Kosmotoga pacifica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/025/GCF_001027025.1_ASM102702v1	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga	Kosmotoga pacifica	strain=SLHLJ1
GCF_001456115.1	1332080	1332080	Sphingobium baderi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/456/115/GCF_001456115.1_ASM145611v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium baderi	strain=DE-13
GCF_000648515.1	1333848	546	Citrobacter freundii CFNIH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/515/GCF_000648515.1_ASM64851v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	strain=CFNIH1
GCF_001620265.1	1335048	1335048	Defluviimonas alba	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/620/265/GCF_001620265.1_ASM162026v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas alba	strain=cai42
GCF_000485905.1	1335757	1335757	Spiribacter curvatus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/905/GCF_000485905.1_ASM48590v1	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter curvatus	strain=UAH-SP71
GCF_000495935.2	1338011	1117645	Elizabethkingia anophelis NUHP1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/495/935/GCF_000495935.2_ASM49593v2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia anophelis	strain=NUHP1
GCF_000484505.1	1341692	84023	Clostridium autoethanogenum DSM 10061	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/484/505/GCF_000484505.1_ASM48450v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium autoethanogenum	strain=DSM 10061
GCF_000473995.1	1345695	169679	Clostridium saccharobutylicum DSM 13864	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/995/GCF_000473995.1_ASM47399v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saccharobutylicum	strain=DSM 13864
GCF_000422085.1	1346614	614	Serratia liquefaciens ATCC 27592	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/085/GCF_000422085.1_ASM42208v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens	strain=ATCC 27592
GCF_000468615.2	1348584	76594	Cellulophaga baltica 18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/468/615/GCF_000468615.2_ASM46861v2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica	strain=18
GCF_000832985.1	1348623	1404	Bacillus megaterium NBRC 15308 = ATCC 14581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/832/985/GCF_000832985.1_ASM83298v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus megaterium	strain=ATCC 14581
GCF_000590555.1	1348662	42817	Corynebacterium argentoratense DSM 44202	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/590/555/GCF_000590555.1_ASM59055v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense	strain=DSM 44202
GCF_001028705.1	1348774	1348774	Croceicoccus naphthovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/705/GCF_001028705.1_ASM102870v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus naphthovorans	strain=PQ-2
GCF_000723165.1	1349767	55508	Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/165/GCF_000723165.1_JAG1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium agaricidamnosum	strain=DSM 9628
GCF_900168365.1	1351755	46867	Clostridium chauvoei JF4335	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/168/365/GCF_900168365.1_JF4335	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium chauvoei	
GCF_001655245.1	1354275	1810	Mycolicibacterium vaccae 95051	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/655/245/GCF_001655245.1_ASM165524v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium vaccae	strain=95051
GCF_000802245.2	1355015	1355015	Streptomyces pluripotens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/802/245/GCF_000802245.2_ASM80224v2	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces pluripotens	strain=MUSC 135
GCF_001936255.1	1365188	143	Borrelia anserina Es	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/255/GCF_001936255.1_ASM193625v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia anserina	strain=Es
GCF_000473245.1	1367477	324767	Bacillus infantis NRRL B-14911	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/245/GCF_000473245.1_ASM47324v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus infantis	strain=NRRL B-14911
GCF_000444995.1	1367847	34003	Paracoccus aminophilus JCM 7686	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/444/995/GCF_000444995.1_ASM44499v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminophilus	strain=JCM 7686
GCF_000695095.2	1379270	1379270	Gemmatimonas phototrophica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/095/GCF_000695095.2_ASM69509v2	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas phototrophica	strain=AP64
GCF_000974425.1	1379870	1379870	Spirosoma radiotolerans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/974/425/GCF_000974425.1_ASM97442v1	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma radiotolerans	strain=DG5A
GCF_000828475.1	1384459	1384459	Methyloceanibacter caenitepidi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/475/GCF_000828475.1_ASM82847v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Methyloceanibacter	Methyloceanibacter caenitepidi	strain=Gela4
GCF_000478885.1	1384484	446660	Adlercreutzia equolifaciens DSM 19450	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/478/885/GCF_000478885.1_ASM47888v1	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	strain=DSM 19450
GCF_000747585.1	1385937	33970	Melissococcus plutonius S1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/585/GCF_000747585.1_ASM74758v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcus plutonius	strain=S1
GCF_001956985.1	1387353	1387353	Paludisphaera borealis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/956/985/GCF_001956985.1_ASM195698v1	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Isosphaeraceae	Paludisphaera	Paludisphaera borealis	strain=PX4
GCF_000470775.1	1389489	1575	Leifsonia xyli subsp. cynodontis DSM 46306	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/470/775/GCF_000470775.1_ASM47077v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia xyli	strain=DSM 46306
GCF_001263175.1	1391653	1391653	Vulgatibacter incomptus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/175/GCF_001263175.1_ASM126317v1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter	Vulgatibacter incomptus	strain=DSM 27710
GCF_000739375.1	1392005	285	Comamonas testosteroni TK102	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/375/GCF_000739375.1_ASM73937v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	strain=TK102
GCF_001308265.1	1397108	1397108	Celeribacter marinus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/308/265/GCF_001308265.1_ASM130826v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter marinus	strain=IMCC 12053
GCF_000739475.1	1398491	62088	Borreliella valaisiana Tom4006	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/475/GCF_000739475.1_ASM73947v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borreliella valaisiana	strain=Tom4006
GCF_002222635.1	1402135	1402135	Sulfitobacter pseudonitzschiae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/222/635/GCF_002222635.1_ASM222263v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter pseudonitzschiae	strain=SMR1
GCF_000477415.1	1403316	984991	Mycoplasma parvum str. Indiana	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/477/415/GCF_000477415.1_ASM47741v1	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma parvum	strain=Indiana
GCF_000626675.1	1404245	1404244	Corynebacterium glyciniphilum AJ 3170	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/626/675/GCF_000626675.1_ASM62667v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glyciniphilum	strain=AJ 3170
GCF_000828655.1	1408159	1508419	Thermotoga caldifontis AZM44c09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/655/GCF_000828655.1_ASM82865v1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga caldifontis	strain=AZM44c09
GCF_000828675.1	1408160	1508420	Thermotoga profunda AZM34c06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/675/GCF_000828675.1_ASM82867v1	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga profunda	strain=AZM34c06
GCF_001274895.1	1408189	1231000	Corynebacterium lactis RW2-5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/895/GCF_001274895.1_ASM127489v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium lactis	strain=RW2-5
GCF_001027545.1	1408281	1408281	Endomicrobium proavitum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/545/GCF_001027545.1_ASM102754v1	Bacteria	Elusimicrobia	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium	Endomicrobium proavitum	strain=Rsa215
GCF_001507645.1	1411621	1411621	Hymenobacter sedentarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/507/645/GCF_001507645.1_ASM150764v1	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sedentarius	strain=DG5B
GCF_000523235.1	1415166	37330	Nocardia nova SH22a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/235/GCF_000523235.1_ASM52323v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia nova	strain=SH22a
GCF_000508245.1	1415773	171632	Mycoplasma ovis str. Michigan	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/508/245/GCF_000508245.1_ASM50824v1	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma ovis	strain=Michigan
GCF_000789395.1	1415775	1561	Clostridium baratii str. Sullivan	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/789/395/GCF_000789395.1_ASM78939v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium baratii	strain=Sullivan
GCF_002157895.1	1416627	1416627	Oceanisphaera profunda	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/895/GCF_002157895.1_ASM215789v1	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	Oceanisphaera profunda	strain=SM1222
GCF_000831005.1	1420917	1420917	Marinobacter salarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/831/005/GCF_000831005.1_ASM83100v1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter salarius	strain=R9SW1
GCF_000511385.1	1423144	60890	Phaeobacter gallaeciensis DSM 26640	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/511/385/GCF_000511385.1_ASM51138v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis	strain=DSM 26640
GCF_001936335.1	1423721	1603	Lactobacillus amylophilus DSM 20533 = JCM 1125	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/335/GCF_001936335.1_ASM193633v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylophilus	strain=DSM 20533
GCF_000508225.1	1423892	35795	Ehrlichia muris AS145	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/508/225/GCF_000508225.1_ASM50822v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia	Ehrlichia muris	strain=AS145
GCF_001750685.1	1424294	1424294	Geosporobacter ferrireducens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/685/GCF_001750685.1_ASM175068v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Geosporobacter	Geosporobacter ferrireducens	strain=IRF9
GCF_000513295.1	1430440	55518	Magnetospirillum gryphiswaldense MSR-1 v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/295/GCF_000513295.1_MGMSRv2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum gryphiswaldense	strain=MSR-1
GCF_001941445.1	1431546	203263	Corynebacterium aquilae DSM 44791	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/445/GCF_001941445.1_ASM194144v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium aquilae	strain=S-613
GCF_000830885.1	1432061	61435	Dehalococcoides mccartyi CG5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/885/GCF_000830885.1_ASM83088v1	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	strain=CG5
GCF_000723505.1	1433126	1433126	Mucinivorans hirudinis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/505/GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	Mucinivorans hirudinis	
GCF_001547935.1	1435069	1435069	Vibrio tritonius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/547/935/GCF_001547935.1_ASM154793v1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tritonius	strain=JCM 16456
GCF_000511305.1	1435356	103816	Rhodococcus pyridinivorans SB3094	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/511/305/GCF_000511305.1_ASM51130v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus pyridinivorans	strain=SB3094
GCF_001013905.1	1437453	1437453	Streptomyces leeuwenhoekii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/013/905/GCF_001013905.1_sleC34	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces leeuwenhoekii	strain=C34 (= DSM 42122 = NRRL B-24963)
GCF_001263395.1	1437605	638619	Bifidobacterium actinocoloniiforme DSM 22766	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/395/GCF_001263395.1_ASM126339v1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium actinocoloniiforme	strain=DSM 22766
GCF_000953355.1	1437823	628	Xenorhabdus nematophila AN6/1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/355/GCF_000953355.1_XNC2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	Xenorhabdus nematophila	strain=AN6/1
GCF_000612685.1	1437824	75697	Castellaniella defragrans 65Phen	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/612/685/GCF_000612685.1_scf7180000000004	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella defragrans	strain=65Phen
GCF_001941505.1	1437874	191493	Corynebacterium sphenisci DSM 44792	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/505/GCF_001941505.1_ASM194150v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sphenisci	strain=DSM 44792
GCF_001941485.1	1437875	1230998	Corynebacterium frankenforstense DSM 45800	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/485/GCF_001941485.1_ASM194148v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium frankenforstense	strain=ST18
GCF_000730165.1	1441467	28077	Nitrospirillum amazonense CBAmc	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/165/GCF_000730165.1_ASM73016v2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nitrospirillum	Nitrospirillum amazonense	strain=CBAmC
GCF_000940805.1	1445510	1445505	Gynuella sunshinyii YC6258	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/805/GCF_000940805.1_ASM94080v1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Gynuella	Gynuella sunshinyii	strain=YC6258
GCF_000800475.2	1447715	1694	Bifidobacterium pseudolongum PV8-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/475/GCF_000800475.2_ASM80047v2	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum	strain=PV8-2
GCF_000525635.1	1449976	43357	Kutzneria albida DSM 43870	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/525/635/GCF_000525635.1_ASM52563v1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida	strain=DSM 43870
GCF_000525655.1	1451189	108486	Corynebacterium falsenii DSM 44353	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/525/655/GCF_000525655.1_ASM52565v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium falsenii	strain=BL 8171
GCF_000941055.1	1454006	762954	Siansivirga zeaxanthinifaciens CC-SAMT-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/941/055/GCF_000941055.1_ASM94105v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Siansivirga	Siansivirga zeaxanthinifaciens	strain=CC-SAMT-1
GCF_001187845.1	1458307	1458307	Octadecabacter temperatus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/845/GCF_001187845.1_ASM118784v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter temperatus	strain=SB1
GCF_001304715.1	1458465	907	Megasphaera elsdenii 14-14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/304/715/GCF_001304715.1_ASM130471v1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	strain=14-14
GCF_001767235.1	1458985	1155739	Moorea producens PAL-8-15-08-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/767/235/GCF_001767235.1_ASM176723v1	Bacteria	Cyanobacteria	NA	Oscillatoriales	Oscillatoriaceae	Moorea	Moorea producens	
GCF_001632805.1	1460372	1774	Mycobacteroides chelonae CCUG 47445	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/632/805/GCF_001632805.1_ASM163280v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides chelonae	strain=CCUG 47445
GCF_001685395.1	1462996	1462996	Paenibacillus yonginensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/395/GCF_001685395.1_ASM168539v1	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus yonginensis	strain=DCY84
GCF_002234535.1	1470176	1470176	Actinoalloteichus hoggarensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/234/535/GCF_002234535.1_ASM223453v1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus hoggarensis	strain=DSM 45943
GCF_001586255.1	1470434	1470434	Zhongshania aliphaticivorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/586/255/GCF_001586255.1_ASM158625v1	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania	Zhongshania aliphaticivorans	strain=SM2
GCF_002005165.1	1471761	1471761	Novibacillus thermophilus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/165/GCF_002005165.1_ASM200516v1	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Novibacillus	Novibacillus thermophilus	strain=SG-1
GCF_001307805.1	1472767	1472767	Lentibacillus amyloliquefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/805/GCF_001307805.1_ASM130780v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lentibacillus	Lentibacillus amyloliquefaciens	strain=LAM0015
GCF_001955715.1	1484693	1484693	Rhodoferax saidenbachensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/955/715/GCF_001955715.1_ASM195571v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax saidenbachensis	strain=DSM 22694
GCF_001971745.1	1486034	1486034	Lacinutrix venerupis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/971/745/GCF_001971745.1_ASM197174v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix venerupis	strain=DOK2-8
GCF_000960975.1	1486262	1486262	Martelella endophytica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/960/975/GCF_000960975.1_ASM96097v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	Martelella endophytica	strain=YC6887
GCF_001761465.1	1492737	1492737	Flavobacterium gilvum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/465/GCF_001761465.1_ASM176146v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium gilvum	strain=EM1308
GCF_000973505.1	1505596	1505596	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/505/GCF_000973505.1_ASM97350v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Blochmannia	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	strain=675
GCF_000973545.1	1505597	1505597	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/545/GCF_000973545.1_ASM97354v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Blochmannia	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	strain=757
