# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_000157355.2	565655	37734	Enterococcus casseliflavus EC20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/157/355/GCF_000157355.2_ASM15735v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus	strain=EC20
GCF_000258145.1	566546	562	Escherichia coli W	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/145/GCF_000258145.1_ASM25814v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=W
GCF_000184185.1	566546	562	Escherichia coli W	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/185/GCF_000184185.1_ASM18418v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=W
GCF_001025195.1	566552	1686	Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/025/195/GCF_001025195.1_ASM102519v1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	strain=JCM 1194
GCF_000025425.1	567106	197	Campylobacter jejuni subsp. jejuni IA3902	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/425/GCF_000025425.1_ASM2542v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	
GCF_000021445.1	568206	1392	Bacillus anthracis str. CDC 684	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/445/GCF_000021445.1_ASM2144v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	strain=CDC 684
GCF_000026505.1	568703	47715	Lactobacillus rhamnosus GG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/505/GCF_000026505.1_ASM2650v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	strain=GG (ATCC 53103)
GCF_000011045.1	568703	47715	Lactobacillus rhamnosus GG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/045/GCF_000011045.1_ASM1104v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	strain=ATCC 53103
GCF_003353455.1	568703	47715	Lactobacillus rhamnosus GG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/353/455/GCF_003353455.1_ASM335345v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	strain=GG
GCF_000026525.1	568704	47715	Lactobacillus rhamnosus Lc 705	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/525/GCF_000026525.1_ASM2652v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	strain=Lc 705
GCF_000306945.1	568706	520	Bordetella pertussis 18323	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/945/GCF_000306945.1_ASM30694v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis	strain=18323
GCF_000318015.1	568707	518	Bordetella bronchiseptica 253	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/318/015/GCF_000318015.1_ASM31801v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	strain=253
GCF_000027025.1	568708	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/025/GCF_000027025.1_ASM2702v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	strain=D23580
GCF_000493535.2	568709	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. DT2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/493/535/GCF_000493535.2_DT2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	strain=DT2
GCF_000026725.1	568813	1307	Streptococcus suis SC84	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/725/GCF_000026725.1_ASM2672v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	strain=SC84
GCF_000026745.1	568814	1307	Streptococcus suis BM407	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/745/GCF_000026745.1_ASM2674v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	strain=BM407
GCF_000022745.1	568815	444163	Brucella microti CCM 4915	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/745/GCF_000022745.1_ASM2274v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella microti	strain=CCM 4915
GCF_000230275.1	568816	187327	Acidaminococcus intestini RyC-MR95	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/275/GCF_000230275.1_ASM23027v1	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	strain=RyC-MR95
GCF_000026705.1	568819	1639	Listeria monocytogenes serotype 4b str. CLIP 80459	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/705/GCF_000026705.1_ASM2670v1	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	strain=Clip80459
GCF_002024865.1	569579	562	Escherichia coli NU14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/024/865/GCF_002024865.1_ASM202486v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=NU14
GCF_004135935.1	569860	569860	Methylovirgula ligni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/135/935/GCF_004135935.1_ASM413593v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylovirgula	Methylovirgula ligni	strain=BW863
GCF_000688795.1	570416	1428	Bacillus thuringiensis serovar kurstaki str. YBT-1520	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/688/795/GCF_000688795.1_ASM68879v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	strain=YBT-1520
GCF_000747545.1	570416	1428	Bacillus thuringiensis serovar kurstaki str. YBT-1520	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/545/GCF_000747545.1_ASM74754v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	strain=YBT-1520
GCF_000021465.1	570508	210	Helicobacter pylori P12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/465/GCF_000021465.1_ASM2146v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	strain=P12
GCF_002025625.1	571256	571256	Ochrobactrum pituitosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/625/GCF_002025625.1_ASM202562v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	Ochrobactrum pituitosum	strain=AA2
GCF_000418305.1	571800	571800	Psychrobacter sp. G	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/305/GCF_000418305.1_ASM41830v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. G	strain=G
GCF_001190945.1	571913	571913	Luteipulveratus mongoliensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/945/GCF_001190945.1_ASM119094v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Luteipulveratus	Luteipulveratus mongoliensis	strain=MN07-A0370
GCF_001020985.1	571915	571915	Corynebacterium mustelae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/020/985/GCF_001020985.1_ASM102098v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium mustelae	strain=DSM 45274
GCF_000832405.1	572264	1396	Bacillus cereus 03BB102	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/832/405/GCF_000832405.1_ASM83240v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	strain=03BB102
GCF_000022505.1	572264	1396	Bacillus cereus 03BB102	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/505/GCF_000022505.1_ASM2250v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	strain=03BB102
GCF_000253355.1	572418	1773	Mycobacterium tuberculosis variant africanum GM041182	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/355/GCF_000253355.1_ASM25335v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	strain=GM041182
GCF_000025485.1	572477	1049	Allochromatium vinosum DSM 180	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/485/GCF_000025485.1_ASM2548v1	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum	strain=DSM 180
GCF_000165465.1	572479	2331	Halanaerobium praevalens DSM 2228	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/465/GCF_000165465.1_ASM16546v1	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium praevalens	strain=DSM 2228
GCF_000092245.1	572480	28199	Arcobacter nitrofigilis DSM 7299	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/245/GCF_000092245.1_ASM9224v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter nitrofigilis	strain=DSM 7299
GCF_000165505.1	572544	167642	Ilyobacter polytropus DSM 2926	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/505/GCF_000165505.1_ASM16550v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	Ilyobacter polytropus	strain=DSM 2926
GCF_001692755.1	572545	1515	Hungateiclostridium thermocellum DSM 2360	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/755/GCF_001692755.1_ASM169275v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium thermocellum	strain=LQRI
GCF_000025885.1	572547	81468	Aminobacterium colombiense DSM 12261	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/885/GCF_000025885.1_ASM2588v1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	Aminobacterium colombiense	strain=DSM 12261
GCF_000166115.1	573059	881	Desulfovibrio vulgaris RCH1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/115/GCF_000166115.1_ASM16611v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris	strain=RCH1
GCF_000145275.1	573061	1493	Clostridium cellulovorans 743B	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/275/GCF_000145275.1_ASM14527v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cellulovorans	strain=743B
GCF_000148425.1	573062	573062	Thermoanaerobacter sp. X513	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/148/425/GCF_000148425.1_ASM14842v1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter sp. X513	strain=X513
GCF_000175215.2	573065	78587	Asticcacaulis excentricus CB 48	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/175/215/GCF_000175215.2_ASM17521v2	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis excentricus	strain=CB 48
GCF_000091005.1	573235	562	Escherichia coli O26:H11 str. 11368	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/005/GCF_000091005.1_ASM9100v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=11368
GCF_000092765.1	573236	28025	Bifidobacterium animalis subsp. lactis V9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/765/GCF_000092765.1_ASM9276v1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	strain=V9
GCF_000010665.1	573370	184917	Desulfovibrio magneticus RS-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/665/GCF_000010665.1_ASM1066v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio magneticus	strain=RS-1
GCF_000143985.1	573413	55206	Sediminispirochaeta smaragdinae DSM 11293	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/985/GCF_000143985.1_ASM14398v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	Sediminispirochaeta smaragdinae	strain=DSM 11293
GCF_000219045.1	573569	573569	Francisella sp. TX077308	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/045/GCF_000219045.1_ASM21904v1	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella sp. TX077308	strain=TX077308
GCF_001895265.1	573570	573570	Francisella sp. TX077310	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/895/265/GCF_001895265.1_ASM189526v1	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella sp. TX077310	strain=TX077310
GCF_002288365.1	573600	573600	Candidatus Planktophila limnetica	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/365/GCF_002288365.1_ASM228836v1	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	Candidatus Planktophila limnetica	
GCF_000972785.3	573737	573737	Pandoraea oxalativorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/785/GCF_000972785.3_ASM97278v3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea oxalativorans	strain=DSM 23570
GCF_000231175.1	573825	173	Leptospira interrogans serovar Lai str. IPAV	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/175/GCF_000231175.1_ASM23117v1	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	Leptospira interrogans	strain=IPAV
GCF_000144695.1	574087	28187	Acetohalobium arabaticum DSM 5501	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/144/695/GCF_000144695.1_ASM14469v1	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	Acetohalobium arabaticum	strain=DSM 5501
GCF_000146975.1	574093	1313	Streptococcus pneumoniae AP200	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/975/GCF_000146975.1_ASM14697v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	strain=AP200
GCF_000026545.1	574521	562	Escherichia coli O127:H6 str. E2348/69	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/545/GCF_000026545.1_ASM2654v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=E2348/69
GCF_000024505.1	574556	769	Anaplasma centrale str. Israel	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/505/GCF_000024505.1_ASM2450v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	Anaplasma centrale	strain=Israel
GCF_000186345.1	575540	128	Isosphaera pallida ATCC 43644	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/345/GCF_000186345.1_ASM18634v1	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Isosphaeraceae	Isosphaera	Isosphaera pallida	strain=ATCC 43644
GCF_000163055.2	575614	652716	Prevotella sp. oral taxon 299 str. F0039	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/055/GCF_000163055.2_ASM16305v2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. oral taxon 299	strain=F0039
GCF_000091465.1	575788	212663	Vibrio tasmaniensis LGP32	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/465/GCF_000091465.1_ASM9146v1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tasmaniensis	strain=LGP32
GCF_900095165.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/165/GCF_900095165.1_PPGSP_Eae2_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900095205.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/205/GCF_900095205.1_PPGSP_Eoc1_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900095215.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/215/GCF_900095215.1_PPGSP_Ewo1_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900095175.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/175/GCF_900095175.1_PPGSP_Eda1_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900096755.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/096/755/GCF_900096755.1_Fsp1.4_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900095195.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/195/GCF_900095195.1_PPGSP_Eae5_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_900096765.1	576610	576610	Polynucleobacter necessarius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/096/765/GCF_900096765.1_PPGSP_Eae1_chr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter necessarius	
GCF_001874585.1	576611	576611	Polynucleobacter asymbioticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/585/GCF_001874585.1_ASM187458v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus	strain=Tro8F10W22
GCF_001874565.1	576611	576611	Polynucleobacter asymbioticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/565/GCF_001874565.1_ASM187456v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus	strain=MWH-RechtKol4
GCF_001874545.1	576611	576611	Polynucleobacter asymbioticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/545/GCF_001874545.1_ASM187454v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus	strain=MWH-RechtKolB
GCF_005037775.1	577675	562	Escherichia coli O91:H21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/037/775/GCF_005037775.1_ASM503777v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	strain=FWSEC0008
GCF_000021605.1	579112	666	Vibrio cholerae M66-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/605/GCF_000021605.1_ASM2160v1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	strain=M66-2
GCF_000816345.1	580033	1031542	Campylobacter volucris LMG 24379	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/345/GCF_000816345.1_ASM81634v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter volucris	strain=LMG 24379
GCF_000284475.1	580047	813	Chlamydia trachomatis A2497	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/475/GCF_000284475.1_ASM28447v1	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	strain=A2497
GCF_000226605.1	580047	813	Chlamydia trachomatis A2497	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/605/GCF_000226605.1_ASM22660v1	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	strain=A2497
GCF_000026925.1	580049	813	Chlamydia trachomatis B/Jali20/OT	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/925/GCF_000026925.1_ASM2692v1	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	strain=Jali20
GCF_000022705.1	580050	28025	Bifidobacterium animalis subsp. lactis Bl-04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/705/GCF_000022705.1_ASM2270v1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	strain=Bl-04; ATCC SD5219
GCF_002250905.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/905/GCF_002250905.2_ASM225090v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_25
GCF_002250885.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/885/GCF_002250885.2_ASM225088v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_38
GCF_002250925.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/925/GCF_002250925.2_ASM225092v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_23
GCF_002251025.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/025/GCF_002251025.2_ASM225102v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_15
GCF_002250945.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/945/GCF_002250945.2_ASM225094v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_13
GCF_002250965.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/965/GCF_002250965.2_ASM225096v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_4
GCF_002251005.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/005/GCF_002251005.2_ASM225100v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_39
GCF_002251045.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/045/GCF_002251045.2_ASM225104v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_2
GCF_002251115.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/115/GCF_002251115.2_ASM225111v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_3
GCF_002251055.2	580165	580165	Bacillus cytotoxicus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/055/GCF_002251055.2_ASM225105v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus	strain=CH_1
GCF_000145615.1	580327	1517	Thermoanaerobacterium thermosaccharolyticum DSM 571	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/615/GCF_000145615.1_ASM14561v1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum	strain=DSM 571
